run_id,file,sheet,excel_row,excel_col,date,slot_index,slot_label,hour_end,rule_id,action,old_value,new_value,reason
clean-2025-v1,附件2,光伏发电实际功率,324,AS,2025-11-19,44,7:20,7:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,324,AT,2025-11-19,45,7:30,7:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,324,AU,2025-11-19,46,7:40,7:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,324,CV,2025-11-19,99,16:30,16:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,324,CW,2025-11-19,100,16:40,16:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,324,CX,2025-11-19,101,16:50,16:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,324,CY,2025-11-19,102,17:00,17:00,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,325,AR,2025-11-20,43,7:10,7:10,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,325,AS,2025-11-20,44,7:20,7:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,325,AT,2025-11-20,45,7:30,7:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,325,AU,2025-11-20,46,7:40,7:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,325,CV,2025-11-20,99,16:30,16:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,325,CW,2025-11-20,100,16:40,16:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,325,CX,2025-11-20,101,16:50,16:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,325,CY,2025-11-20,102,17:00,17:00,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,326,AR,2025-11-21,43,7:10,7:10,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,326,AS,2025-11-21,44,7:20,7:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,326,AT,2025-11-21,45,7:30,7:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,326,AU,2025-11-21,46,7:40,7:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,326,CV,2025-11-21,99,16:30,16:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,326,CW,2025-11-21,100,16:40,16:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,326,CX,2025-11-21,101,16:50,16:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,326,CY,2025-11-21,102,17:00,17:00,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,327,AR,2025-11-22,43,7:10,7:10,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,327,AS,2025-11-22,44,7:20,7:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,327,AT,2025-11-22,45,7:30,7:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,327,AU,2025-11-22,46,7:40,7:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,327,AV,2025-11-22,47,7:50,7:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,327,CU,2025-11-22,98,16:20,16:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,327,CV,2025-11-22,99,16:30,16:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,327,CW,2025-11-22,100,16:40,16:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,327,CX,2025-11-22,101,16:50,16:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,327,CY,2025-11-22,102,17:00,17:00,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,328,AR,2025-11-23,43,7:10,7:10,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,328,AS,2025-11-23,44,7:20,7:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,328,AT,2025-11-23,45,7:30,7:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,328,AU,2025-11-23,46,7:40,7:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,328,AV,2025-11-23,47,7:50,7:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,328,CV,2025-11-23,99,16:30,16:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,328,CW,2025-11-23,100,16:40,16:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,328,CX,2025-11-23,101,16:50,16:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,328,CY,2025-11-23,102,17:00,17:00,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,329,AR,2025-11-24,43,7:10,7:10,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,329,AS,2025-11-24,44,7:20,7:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,329,AT,2025-11-24,45,7:30,7:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,329,AU,2025-11-24,46,7:40,7:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,329,AV,2025-11-24,47,7:50,7:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,329,CV,2025-11-24,99,16:30,16:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,329,CW,2025-11-24,100,16:40,16:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,329,CX,2025-11-24,101,16:50,16:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,329,CY,2025-11-24,102,17:00,17:00,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,330,AR,2025-11-25,43,7:10,7:10,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,330,AS,2025-11-25,44,7:20,7:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,330,AT,2025-11-25,45,7:30,7:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,330,AU,2025-11-25,46,7:40,7:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,330,CU,2025-11-25,98,16:20,16:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,330,CV,2025-11-25,99,16:30,16:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,330,CW,2025-11-25,100,16:40,16:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,330,CX,2025-11-25,101,16:50,16:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,330,CY,2025-11-25,102,17:00,17:00,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,331,AR,2025-11-26,43,7:10,7:10,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,331,AS,2025-11-26,44,7:20,7:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,331,AT,2025-11-26,45,7:30,7:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,331,AU,2025-11-26,46,7:40,7:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,331,AV,2025-11-26,47,7:50,7:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,331,CV,2025-11-26,99,16:30,16:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,331,CW,2025-11-26,100,16:40,16:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,331,CX,2025-11-26,101,16:50,16:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,331,CY,2025-11-26,102,17:00,17:00,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,332,AR,2025-11-27,43,7:10,7:10,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,332,AS,2025-11-27,44,7:20,7:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,332,AT,2025-11-27,45,7:30,7:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,332,AU,2025-11-27,46,7:40,7:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,332,AV,2025-11-27,47,7:50,7:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,332,CU,2025-11-27,98,16:20,16:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,332,CV,2025-11-27,99,16:30,16:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,332,CW,2025-11-27,100,16:40,16:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,332,CX,2025-11-27,101,16:50,16:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,332,CY,2025-11-27,102,17:00,17:00,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,333,AR,2025-11-28,43,7:10,7:10,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,333,AS,2025-11-28,44,7:20,7:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,333,AT,2025-11-28,45,7:30,7:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,333,AU,2025-11-28,46,7:40,7:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,333,CU,2025-11-28,98,16:20,16:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,333,CV,2025-11-28,99,16:30,16:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,333,CW,2025-11-28,100,16:40,16:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,333,CX,2025-11-28,101,16:50,16:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,333,CY,2025-11-28,102,17:00,17:00,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,334,AR,2025-11-29,43,7:10,7:10,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,334,AS,2025-11-29,44,7:20,7:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,334,AT,2025-11-29,45,7:30,7:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,334,AU,2025-11-29,46,7:40,7:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,334,AV,2025-11-29,47,7:50,7:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,334,CV,2025-11-29,99,16:30,16:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,334,CW,2025-11-29,100,16:40,16:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,334,CX,2025-11-29,101,16:50,16:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,334,CY,2025-11-29,102,17:00,17:00,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,335,AS,2025-11-30,44,7:20,7:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,335,AT,2025-11-30,45,7:30,7:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,335,AU,2025-11-30,46,7:40,7:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,335,AV,2025-11-30,47,7:50,7:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,335,CU,2025-11-30,98,16:20,16:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,335,CV,2025-11-30,99,16:30,16:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,335,CW,2025-11-30,100,16:40,16:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,335,CX,2025-11-30,101,16:50,16:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,336,AS,2025-12-01,44,7:20,7:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,336,AT,2025-12-01,45,7:30,7:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,336,AU,2025-12-01,46,7:40,7:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,336,AV,2025-12-01,47,7:50,7:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,336,CU,2025-12-01,98,16:20,16:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,336,CV,2025-12-01,99,16:30,16:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,336,CW,2025-12-01,100,16:40,16:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,336,CX,2025-12-01,101,16:50,16:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,337,AS,2025-12-02,44,7:20,7:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,337,AT,2025-12-02,45,7:30,7:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,337,AU,2025-12-02,46,7:40,7:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,337,CT,2025-12-02,97,16:10,16:10,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,337,CU,2025-12-02,98,16:20,16:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,337,CV,2025-12-02,99,16:30,16:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,337,CW,2025-12-02,100,16:40,16:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,337,CX,2025-12-02,101,16:50,16:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,338,AS,2025-12-03,44,7:20,7:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,338,AT,2025-12-03,45,7:30,7:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,338,AU,2025-12-03,46,7:40,7:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,338,AV,2025-12-03,47,7:50,7:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,338,CU,2025-12-03,98,16:20,16:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,338,CV,2025-12-03,99,16:30,16:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,338,CW,2025-12-03,100,16:40,16:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,338,CX,2025-12-03,101,16:50,16:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,339,AS,2025-12-04,44,7:20,7:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,339,AT,2025-12-04,45,7:30,7:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,339,AU,2025-12-04,46,7:40,7:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,339,AV,2025-12-04,47,7:50,7:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,339,CU,2025-12-04,98,16:20,16:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,339,CV,2025-12-04,99,16:30,16:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,339,CW,2025-12-04,100,16:40,16:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,339,CX,2025-12-04,101,16:50,16:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,340,AS,2025-12-05,44,7:20,7:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,340,AT,2025-12-05,45,7:30,7:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,340,AU,2025-12-05,46,7:40,7:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,340,AV,2025-12-05,47,7:50,7:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,340,CU,2025-12-05,98,16:20,16:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,340,CV,2025-12-05,99,16:30,16:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,340,CW,2025-12-05,100,16:40,16:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,340,CX,2025-12-05,101,16:50,16:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,341,AS,2025-12-06,44,7:20,7:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,341,AT,2025-12-06,45,7:30,7:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,341,AU,2025-12-06,46,7:40,7:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,341,AV,2025-12-06,47,7:50,7:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,341,CT,2025-12-06,97,16:10,16:10,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,341,CU,2025-12-06,98,16:20,16:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,341,CV,2025-12-06,99,16:30,16:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,341,CW,2025-12-06,100,16:40,16:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,341,CX,2025-12-06,101,16:50,16:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,342,AS,2025-12-07,44,7:20,7:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,342,AT,2025-12-07,45,7:30,7:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,342,AU,2025-12-07,46,7:40,7:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,342,AV,2025-12-07,47,7:50,7:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,342,CU,2025-12-07,98,16:20,16:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,342,CV,2025-12-07,99,16:30,16:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,342,CW,2025-12-07,100,16:40,16:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,342,CX,2025-12-07,101,16:50,16:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,343,AS,2025-12-08,44,7:20,7:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,343,AT,2025-12-08,45,7:30,7:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,343,AU,2025-12-08,46,7:40,7:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,343,AV,2025-12-08,47,7:50,7:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,343,CU,2025-12-08,98,16:20,16:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,343,CV,2025-12-08,99,16:30,16:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,343,CW,2025-12-08,100,16:40,16:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,343,CX,2025-12-08,101,16:50,16:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,344,AS,2025-12-09,44,7:20,7:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,344,AT,2025-12-09,45,7:30,7:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,344,AU,2025-12-09,46,7:40,7:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,344,AV,2025-12-09,47,7:50,7:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,344,CU,2025-12-09,98,16:20,16:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,344,CV,2025-12-09,99,16:30,16:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,344,CW,2025-12-09,100,16:40,16:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,344,CX,2025-12-09,101,16:50,16:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,345,AS,2025-12-10,44,7:20,7:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,345,AT,2025-12-10,45,7:30,7:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,345,AU,2025-12-10,46,7:40,7:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,345,AV,2025-12-10,47,7:50,7:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,345,AW,2025-12-10,48,8:00,8:00,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,345,CV,2025-12-10,99,16:30,16:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,345,CW,2025-12-10,100,16:40,16:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,345,CX,2025-12-10,101,16:50,16:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,346,AS,2025-12-11,44,7:20,7:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,346,AT,2025-12-11,45,7:30,7:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,346,AU,2025-12-11,46,7:40,7:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,346,AV,2025-12-11,47,7:50,7:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,346,CT,2025-12-11,97,16:10,16:10,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,346,CU,2025-12-11,98,16:20,16:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,346,CV,2025-12-11,99,16:30,16:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,346,CW,2025-12-11,100,16:40,16:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,346,CX,2025-12-11,101,16:50,16:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,347,AS,2025-12-12,44,7:20,7:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,347,AT,2025-12-12,45,7:30,7:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,347,AU,2025-12-12,46,7:40,7:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,347,AV,2025-12-12,47,7:50,7:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,347,CU,2025-12-12,98,16:20,16:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,347,CV,2025-12-12,99,16:30,16:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,347,CW,2025-12-12,100,16:40,16:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,347,CX,2025-12-12,101,16:50,16:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,348,AS,2025-12-13,44,7:20,7:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,348,AT,2025-12-13,45,7:30,7:30,NR9,flag,nan,nan,daylight jump > 20%
